OrderID,Date,CustomerID,ProdNumber,Quantity,Day,Month,MonthName,Year
525,2020-04-22,99,EB502,3,22,4,April,2020
526,2020-04-22,1463,RK606,2,22,4,April,2020
527,2020-04-22,1335,DS303,2,22,4,April,2020
528,2020-04-23,12,TV807,5,23,4,April,2020
529,2020-04-23,1818,RS702,2,23,4,April,2020
530,2020-04-23,897,EB503,1,23,4,April,2020
531,2020-04-24,743,DS301,5,24,4,April,2020
532,2020-04-24,493,BP107,3,24,4,April,2020
533,2020-04-24,1732,EB516,5,24,4,April,2020
534,2020-04-24,485,BP108,5,24,4,April,2020
535,2020-04-25,525,EB504,3,25,4,April,2020
536,2020-04-25,868,TV812,4,25,4,April,2020
537,2020-04-25,344,BP101,4,25,4,April,2020
538,2020-04-25,206,BP102,2,25,4,April,2020
539,2020-04-25,1315,EB506,3,25,4,April,2020
540,2020-04-25,1371,RS702,5,25,4,April,2020
541,2020-04-25,422,RS707,3,25,4,April,2020
542,2020-04-26,1398,DS305,4,26,4,April,2020
543,2020-04-26,1561,TV809,3,26,4,April,2020
544,2020-04-26,1741,EB508,4,26,4,April,2020
545,2020-04-27,1565,BP101,4,27,4,April,2020
546,2020-04-28,1911,EB517,4,28,4,April,2020
547,2020-04-28,1328,BP110,2,28,4,April,2020
548,2020-04-29,810,EB511,5,29,4,April,2020
549,2020-04-29,659,EB517,2,29,4,April,2020
550,2020-04-29,372,TV806,3,29,4,April,2020
551,2020-04-29,740,RK604,3,29,4,April,2020
552,2020-04-29,1734,BP107,6,29,4,April,2020
553,2020-04-30,1116,TV801,6,30,4,April,2020
554,2020-04-30,954,RK607,3,30,4,April,2020
555,2020-04-30,1837,BP104,5,30,4,April,2020
556,2020-04-30,1660,RS705,3,30,4,April,2020
557,2020-04-30,720,EB517,4,30,4,April,2020
558,2020-05-01,943,BP110,2,1,5,May,2020
559,2020-05-01,1846,DK208,2,1,5,May,2020
560,2020-05-02,1809,DS305,2,2,5,May,2020
561,2020-05-03,1249,BP105,2,3,5,May,2020
562,2020-05-03,794,BP110,2,3,5,May,2020
563,2020-05-03,1670,EB520,4,3,5,May,2020
564,2020-05-03,236,BP106,2,3,5,May,2020
565,2020-05-04,1733,DK207,4,4,5,May,2020
566,2020-05-04,505,DS301,2,4,5,May,2020
567,2020-05-04,1099,DK203,4,4,5,May,2020
568,2020-05-04,1743,BP106,4,4,5,May,2020
569,2020-05-04,2042,DK202,2,4,5,May,2020
570,2020-05-04,1209,BP106,6,4,5,May,2020
571,2020-05-05,1163,EB507,5,5,5,May,2020
572,2020-05-05,189,EB519,3,5,5,May,2020
573,2020-05-05,265,TV806,2,5,5,May,2020
574,2020-05-05,636,TV809,3,5,5,May,2020
575,2020-05-06,635,BP101,2,6,5,May,2020
576,2020-05-06,1923,BP110,4,6,5,May,2020
577,2020-05-06,775,TV809,5,6,5,May,2020
578,2020-05-06,584,BP109,1,6,5,May,2020
579,2020-05-07,1635,BP107,2,7,5,May,2020
580,2020-05-07,661,DK208,5,7,5,May,2020
581,2020-05-07,1300,EB514,3,7,5,May,2020
582,2020-05-07,1877,TV804,2,7,5,May,2020
583,2020-05-07,545,DK203,2,7,5,May,2020
584,2020-05-08,1806,BP106,2,8,5,May,2020
585,2020-05-08,1326,DK209,1,8,5,May,2020
586,2020-05-08,2104,BP109,3,8,5,May,2020
587,2020-05-08,1291,TV808,3,8,5,May,2020
588,2020-05-08,543,BP109,5,8,5,May,2020
589,2020-05-08,2039,BP101,3,8,5,May,2020
590,2020-05-08,890,EB511,4,8,5,May,2020
591,2020-05-08,308,EB509,4,8,5,May,2020
592,2020-05-08,1801,DS306,1,8,5,May,2020
593,2020-05-08,1201,RS704,5,8,5,May,2020
594,2020-05-09,106,EB516,4,9,5,May,2020
595,2020-05-09,1944,BP109,4,9,5,May,2020
596,2020-05-09,95,BP106,2,9,5,May,2020
597,2020-05-09,1461,BP110,3,9,5,May,2020
598,2020-05-09,1125,RK604,2,9,5,May,2020
599,2020-05-09,1741,DS303,3,9,5,May,2020
600,2020-05-09,1175,EB516,3,9,5,May,2020
601,2020-05-09,1909,DS303,3,9,5,May,2020
602,2020-05-09,2100,BP110,2,9,5,May,2020
603,2020-05-09,520,RK605,5,9,5,May,2020
604,2020-05-10,874,RK606,5,10,5,May,2020
605,2020-05-10,633,TV804,2,10,5,May,2020
606,2020-05-10,600,EB519,3,10,5,May,2020
607,2020-05-10,225,DS307,6,10,5,May,2020
608,2020-05-11,340,EB520,3,11,5,May,2020
609,2020-05-11,279,BP105,3,11,5,May,2020
610,2020-05-11,1934,TV803,2,11,5,May,2020
611,2020-05-11,158,EB517,3,11,5,May,2020
612,2020-05-11,2057,TV806,2,11,5,May,2020
613,2020-05-12,1098,DK202,3,12,5,May,2020
614,2020-05-12,1685,TV807,4,12,5,May,2020
615,2020-05-12,1551,EB506,3,12,5,May,2020
616,2020-05-13,1996,EB506,5,13,5,May,2020
617,2020-05-13,970,RK603,1,13,5,May,2020
618,2020-05-13,717,DK201,3,13,5,May,2020
619,2020-05-13,400,TV807,4,13,5,May,2020
620,2020-05-13,1069,BP106,2,13,5,May,2020
621,2020-05-13,790,EB513,5,13,5,May,2020
622,2020-05-13,1299,RS703,4,13,5,May,2020
623,2020-05-14,954,BP109,2,14,5,May,2020
624,2020-05-14,656,RS704,3,14,5,May,2020
625,2020-05-14,1343,EB519,4,14,5,May,2020
626,2020-05-14,2045,DS307,1,14,5,May,2020
627,2020-05-14,590,RK605,2,14,5,May,2020
628,2020-05-14,893,DK206,5,14,5,May,2020
629,2020-05-14,1603,TV811,1,14,5,May,2020
630,2020-05-15,95,TV808,4,15,5,May,2020
631,2020-05-15,1623,BP101,3,15,5,May,2020
632,2020-05-15,755,EB513,5,15,5,May,2020
633,2020-05-15,71,RK606,2,15,5,May,2020
634,2020-05-16,1885,RS703,3,16,5,May,2020
635,2020-05-16,710,DK209,5,16,5,May,2020
636,2020-05-16,451,TV806,3,16,5,May,2020
637,2020-05-16,1086,DS301,6,16,5,May,2020
638,2020-05-16,1731,DS302,4,16,5,May,2020
639,2020-05-16,1091,DK201,3,16,5,May,2020
640,2020-05-17,1900,BP110,4,17,5,May,2020
641,2020-05-17,1687,DS305,5,17,5,May,2020
642,2020-05-17,2120,TV807,4,17,5,May,2020
643,2020-05-17,1875,DK209,2,17,5,May,2020
644,2020-05-17,330,TV804,5,17,5,May,2020
645,2020-05-17,848,EB520,5,17,5,May,2020
646,2020-05-17,868,DK202,3,17,5,May,2020
647,2020-05-18,1850,RS704,6,18,5,May,2020
648,2020-05-18,1424,TV812,3,18,5,May,2020
649,2020-05-18,1425,BP110,3,18,5,May,2020
650,2020-05-18,1797,EB516,3,18,5,May,2020
651,2020-05-19,1355,DS307,3,19,5,May,2020
652,2020-05-19,2109,DS304,2,19,5,May,2020
653,2020-05-19,1132,DK201,3,19,5,May,2020
654,2020-05-19,1004,RS705,5,19,5,May,2020
655,2020-05-19,1812,TV803,2,19,5,May,2020
656,2020-05-19,2095,DK206,1,19,5,May,2020
657,2020-05-19,1102,BP109,3,19,5,May,2020
658,2020-05-19,782,TV802,4,19,5,May,2020
659,2020-05-19,1953,DS303,4,19,5,May,2020
660,2020-05-20,1036,DS307,5,20,5,May,2020
661,2020-05-20,2016,RK602,3,20,5,May,2020
662,2020-05-20,1241,RS703,5,20,5,May,2020
663,2020-05-20,1114,BP110,4,20,5,May,2020
664,2020-05-20,1119,EB514,6,20,5,May,2020
665,2020-05-20,1518,EB512,5,20,5,May,2020
666,2020-05-21,565,RS703,2,21,5,May,2020
667,2020-05-21,946,TV802,1,21,5,May,2020
668,2020-05-21,875,BP110,4,21,5,May,2020
669,2020-05-21,1682,RK602,5,21,5,May,2020
670,2020-05-21,1861,DK204,6,21,5,May,2020
671,2020-05-22,285,EB521,1,22,5,May,2020
672,2020-05-22,1273,EB504,3,22,5,May,2020
673,2020-05-22,810,BP106,4,22,5,May,2020
674,2020-05-22,80,TV804,2,22,5,May,2020
675,2020-05-23,1108,DS304,2,23,5,May,2020
676,2020-05-23,1063,TV810,2,23,5,May,2020
677,2020-05-23,698,TV802,1,23,5,May,2020
678,2020-05-23,582,DS306,4,23,5,May,2020
679,2020-05-23,1726,TV808,3,23,5,May,2020
680,2020-05-24,1840,EB508,4,24,5,May,2020
681,2020-05-24,517,DK205,2,24,5,May,2020
682,2020-05-24,1454,DK207,1,24,5,May,2020
683,2020-05-24,522,RS703,2,24,5,May,2020
684,2020-05-24,854,DK205,4,24,5,May,2020
685,2020-05-25,946,DK207,1,25,5,May,2020
686,2020-05-25,1974,RS703,4,25,5,May,2020
687,2020-05-25,2123,TV805,5,25,5,May,2020
688,2020-05-26,1430,DK203,3,26,5,May,2020
689,2020-05-26,1982,EB502,4,26,5,May,2020
690,2020-05-26,454,EB521,4,26,5,May,2020
691,2020-05-26,440,DK207,5,26,5,May,2020
692,2020-05-26,801,EB506,3,26,5,May,2020
693,2020-05-26,479,BP110,3,26,5,May,2020
694,2020-05-27,1599,DS307,2,27,5,May,2020
695,2020-05-27,1021,RK606,5,27,5,May,2020
696,2020-05-27,1090,DK208,4,27,5,May,2020
697,2020-05-27,1581,EB507,3,27,5,May,2020
698,2020-05-28,595,RK602,3,28,5,May,2020
699,2020-05-28,1635,DK202,4,28,5,May,2020
700,2020-05-28,1337,EB520,4,28,5,May,2020
701,2020-05-28,658,TV801,5,28,5,May,2020
702,2020-05-29,164,EB520,4,29,5,May,2020
703,2020-05-29,1525,EB503,5,29,5,May,2020
704,2020-05-29,471,TV808,3,29,5,May,2020
705,2020-05-29,406,TV804,3,29,5,May,2020
706,2020-05-29,730,DS304,3,29,5,May,2020
707,2020-05-30,517,EB503,2,30,5,May,2020
708,2020-05-30,1083,DS301,2,30,5,May,2020
709,2020-05-30,1863,TV807,4,30,5,May,2020
710,2020-05-30,845,BP102,4,30,5,May,2020
711,2020-05-30,414,DK205,4,30,5,May,2020
712,2020-05-30,1415,DS305,5,30,5,May,2020
713,2020-05-30,1780,DS305,4,30,5,May,2020
714,2020-05-30,1253,RK607,3,30,5,May,2020
715,2020-05-30,925,DS302,2,30,5,May,2020
716,2020-05-31,1206,RS703,4,31,5,May,2020
717,2020-05-31,1837,TV813,4,31,5,May,2020
718,2020-05-31,2074,TV806,5,31,5,May,2020
719,2020-05-31,126,EB516,4,31,5,May,2020
720,2020-06-01,774,BP102,3,1,6,June,2020
721,2020-06-01,1853,DK209,3,1,6,June,2020
722,2020-06-01,1608,EB508,5,1,6,June,2020
723,2020-06-01,125,RK604,2,1,6,June,2020
724,2020-06-01,1003,DK205,5,1,6,June,2020
725,2020-06-02,1646,TV812,3,2,6,June,2020
726,2020-06-02,1292,TV813,2,2,6,June,2020
727,2020-06-02,1457,BP109,4,2,6,June,2020
728,2020-06-02,1029,DK209,5,2,6,June,2020
729,2020-06-02,131,DS304,4,2,6,June,2020
730,2020-06-02,2119,TV810,4,2,6,June,2020
731,2020-06-02,514,RS702,1,2,6,June,2020
732,2020-06-02,672,DK202,2,2,6,June,2020
733,2020-06-02,1318,TV802,1,2,6,June,2020
734,2020-06-02,1461,RS705,3,2,6,June,2020
735,2020-06-02,1912,EB504,4,2,6,June,2020
736,2020-06-03,1409,EB513,4,3,6,June,2020
737,2020-06-03,24,BP107,5,3,6,June,2020
738,2020-06-03,1851,TV810,1,3,6,June,2020
739,2020-06-03,875,EB505,4,3,6,June,2020
740,2020-06-04,1688,EB507,5,4,6,June,2020
741,2020-06-04,325,DK202,6,4,6,June,2020
742,2020-06-04,201,TV808,2,4,6,June,2020
743,2020-06-05,344,RK607,6,5,6,June,2020
744,2020-06-05,1641,EB512,3,5,6,June,2020
745,2020-06-05,48,EB502,4,5,6,June,2020
746,2020-06-05,74,EB503,4,5,6,June,2020
747,2020-06-05,1777,DK209,6,5,6,June,2020
748,2020-06-06,1782,DS306,2,6,6,June,2020
749,2020-06-06,1378,EB506,3,6,6,June,2020
750,2020-06-07,214,EB513,4,7,6,June,2020
751,2020-06-07,1326,EB502,2,7,6,June,2020
752,2020-06-07,587,RS706,3,7,6,June,2020
753,2020-06-07,1484,DK203,5,7,6,June,2020
754,2020-06-07,783,EB512,6,7,6,June,2020
755,2020-06-08,282,EB507,5,8,6,June,2020
756,2020-06-08,1485,DS305,5,8,6,June,2020
757,2020-06-08,635,TV809,2,8,6,June,2020
758,2020-06-08,334,BP104,6,8,6,June,2020
759,2020-06-09,1072,DS305,4,9,6,June,2020
760,2020-06-09,326,RS705,6,9,6,June,2020
761,2020-06-09,163,TV804,3,9,6,June,2020
762,2020-06-09,1408,EB503,1,9,6,June,2020
763,2020-06-09,968,EB508,3,9,6,June,2020
764,2020-06-09,422,TV808,4,9,6,June,2020
765,2020-06-10,1617,EB507,5,10,6,June,2020
766,2020-06-10,1275,BP106,2,10,6,June,2020
767,2020-06-10,295,EB511,3,10,6,June,2020
768,2020-06-10,626,TV803,4,10,6,June,2020
769,2020-06-11,1984,EB506,4,11,6,June,2020
770,2020-06-11,2034,DK207,4,11,6,June,2020
771,2020-06-11,889,EB501,1,11,6,June,2020
772,2020-06-11,1004,DK209,5,11,6,June,2020
773,2020-06-12,1624,EB518,3,12,6,June,2020
774,2020-06-13,1236,RK605,3,13,6,June,2020
775,2020-06-13,1793,TV801,5,13,6,June,2020
776,2020-06-13,1016,EB509,4,13,6,June,2020
777,2020-06-14,279,DK205,2,14,6,June,2020
778,2020-06-14,1926,TV813,6,14,6,June,2020
779,2020-06-15,1398,BP109,2,15,6,June,2020
780,2020-06-15,1571,TV806,3,15,6,June,2020
781,2020-06-15,1404,RK606,6,15,6,June,2020
782,2020-06-16,976,BP110,4,16,6,June,2020
783,2020-06-16,1638,BP108,4,16,6,June,2020
784,2020-06-16,513,TV812,3,16,6,June,2020
785,2020-06-16,741,DK207,3,16,6,June,2020
786,2020-06-16,710,RK602,3,16,6,June,2020
787,2020-06-16,871,EB520,4,16,6,June,2020
788,2020-06-17,976,TV811,6,17,6,June,2020
789,2020-06-17,1195,TV811,4,17,6,June,2020
790,2020-06-17,181,EB509,4,17,6,June,2020
791,2020-06-18,852,RK604,3,18,6,June,2020
792,2020-06-18,1722,RK605,5,18,6,June,2020
793,2020-06-19,1944,DK207,4,19,6,June,2020
794,2020-06-19,1310,DK204,4,19,6,June,2020
795,2020-06-19,1521,EB511,4,19,6,June,2020
796,2020-06-19,6,DK205,3,19,6,June,2020
797,2020-06-19,1034,TV812,2,19,6,June,2020
798,2020-06-19,1607,BP108,1,19,6,June,2020
799,2020-06-19,699,BP105,6,19,6,June,2020
800,2020-06-20,642,RK604,3,20,6,June,2020
801,2020-06-20,795,TV811,2,20,6,June,2020
802,2020-06-20,200,DS305,2,20,6,June,2020
803,2020-06-20,327,DK203,4,20,6,June,2020
804,2020-06-20,1763,EB518,5,20,6,June,2020
805,2020-06-21,152,DS303,5,21,6,June,2020
806,2020-06-21,1508,TV813,1,21,6,June,2020
807,2020-06-21,1389,DS301,3,21,6,June,2020
808,2020-06-22,1220,DK204,4,22,6,June,2020
809,2020-06-22,651,RK606,6,22,6,June,2020
810,2020-06-22,128,RS705,4,22,6,June,2020
811,2020-06-22,897,DS303,2,22,6,June,2020
812,2020-06-22,1713,DK201,5,22,6,June,2020
813,2020-06-22,1775,EB518,1,22,6,June,2020
814,2020-06-23,739,TV803,2,23,6,June,2020
815,2020-06-23,1929,BP104,3,23,6,June,2020
816,2020-06-23,380,DK208,3,23,6,June,2020
817,2020-06-23,1332,EB506,3,23,6,June,2020
818,2020-06-23,463,RK603,4,23,6,June,2020
819,2020-06-24,1707,BP107,3,24,6,June,2020
820,2020-06-24,56,TV805,1,24,6,June,2020
821,2020-06-25,1852,RK605,3,25,6,June,2020
822,2020-06-25,669,DK208,5,25,6,June,2020
823,2020-06-25,2001,DK203,4,25,6,June,2020
824,2020-06-25,510,RS702,4,25,6,June,2020
825,2020-06-25,651,DK205,5,25,6,June,2020
826,2020-06-25,643,EB520,5,25,6,June,2020
827,2020-06-25,310,BP102,4,25,6,June,2020
828,2020-06-26,1075,RS703,3,26,6,June,2020
829,2020-06-26,1645,BP107,5,26,6,June,2020
830,2020-06-26,775,TV804,6,26,6,June,2020
831,2020-06-26,155,RS703,2,26,6,June,2020
832,2020-06-27,1084,EB512,4,27,6,June,2020
833,2020-06-27,1069,DS302,4,27,6,June,2020
834,2020-06-27,485,DK206,4,27,6,June,2020
835,2020-06-28,1859,DS305,3,28,6,June,2020
836,2020-06-28,886,BP109,4,28,6,June,2020
837,2020-06-28,361,BP106,3,28,6,June,2020
838,2020-06-28,240,RK607,4,28,6,June,2020
839,2020-06-28,800,BP101,4,28,6,June,2020
840,2020-06-29,523,RK602,4,29,6,June,2020
841,2020-06-30,1851,EB505,3,30,6,June,2020
842,2020-06-30,217,RK604,5,30,6,June,2020
843,2020-06-30,626,RS706,5,30,6,June,2020
844,2020-07-01,1356,RK602,3,1,7,July,2020
845,2020-07-01,1397,RK602,4,1,7,July,2020
846,2020-07-01,1235,EB505,5,1,7,July,2020
847,2020-07-01,760,DK202,4,1,7,July,2020
848,2020-07-01,669,DS301,6,1,7,July,2020
849,2020-07-01,122,RS706,4,1,7,July,2020
850,2020-07-02,1813,BP106,5,2,7,July,2020
851,2020-07-02,2073,EB514,4,2,7,July,2020
852,2020-07-02,628,TV805,5,2,7,July,2020
853,2020-07-02,1531,BP101,6,2,7,July,2020
854,2020-07-02,809,EB507,4,2,7,July,2020
855,2020-07-03,1843,EB519,4,3,7,July,2020
856,2020-07-03,310,TV813,3,3,7,July,2020
857,2020-07-03,338,DK201,6,3,7,July,2020
858,2020-07-04,1476,TV804,6,4,7,July,2020
859,2020-07-04,1867,RS703,3,4,7,July,2020
860,2020-07-04,1588,BP106,4,4,7,July,2020
861,2020-07-04,1583,RS704,3,4,7,July,2020
862,2020-07-04,1761,EB502,3,4,7,July,2020
863,2020-07-04,275,BP105,1,4,7,July,2020
864,2020-07-04,1507,DS306,4,4,7,July,2020
865,2020-07-05,708,BP110,6,5,7,July,2020
866,2020-07-05,1665,TV807,3,5,7,July,2020
867,2020-07-05,1778,EB517,4,5,7,July,2020
868,2020-07-05,1518,DS302,3,5,7,July,2020
869,2020-07-05,1452,TV804,6,5,7,July,2020
870,2020-07-05,755,TV802,2,5,7,July,2020
871,2020-07-06,446,EB521,4,6,7,July,2020
872,2020-07-06,581,DS304,3,6,7,July,2020
873,2020-07-06,1839,EB507,4,6,7,July,2020
874,2020-07-07,244,TV812,1,7,7,July,2020
875,2020-07-07,981,EB519,4,7,7,July,2020
876,2020-07-07,433,DK204,6,7,7,July,2020
877,2020-07-08,2025,DS303,2,8,7,July,2020
878,2020-07-08,1963,RK604,5,8,7,July,2020
879,2020-07-08,1314,EB517,5,8,7,July,2020
880,2020-07-08,1964,DS306,5,8,7,July,2020
881,2020-07-08,218,TV803,5,8,7,July,2020
882,2020-07-08,2090,TV801,5,8,7,July,2020
883,2020-07-08,538,EB503,3,8,7,July,2020
884,2020-07-08,764,TV804,3,8,7,July,2020
885,2020-07-08,828,TV803,5,8,7,July,2020
886,2020-07-08,1240,DS306,3,8,7,July,2020
887,2020-07-09,354,EB513,4,9,7,July,2020
888,2020-07-09,1408,DS304,2,9,7,July,2020
889,2020-07-09,2115,BP102,6,9,7,July,2020
890,2020-07-09,1916,EB507,6,9,7,July,2020
891,2020-07-09,1803,EB502,2,9,7,July,2020
892,2020-07-10,2006,DK204,6,10,7,July,2020
893,2020-07-10,854,EB518,6,10,7,July,2020
894,2020-07-10,418,DK209,5,10,7,July,2020
895,2020-07-10,1427,BP101,3,10,7,July,2020
896,2020-07-10,1121,DK205,3,10,7,July,2020
897,2020-07-10,1067,DS307,2,10,7,July,2020
898,2020-07-10,1208,TV813,5,10,7,July,2020
899,2020-07-10,1909,DS306,3,10,7,July,2020
900,2020-07-11,1548,EB517,5,11,7,July,2020
901,2020-07-11,616,DS307,3,11,7,July,2020
902,2020-07-11,1343,TV802,3,11,7,July,2020
903,2020-07-11,1408,DK205,3,11,7,July,2020
904,2020-07-11,714,BP105,2,11,7,July,2020
905,2020-07-11,742,EB502,4,11,7,July,2020
906,2020-07-12,717,DS301,2,12,7,July,2020
907,2020-07-12,323,DS301,2,12,7,July,2020
908,2020-07-12,1756,RS706,1,12,7,July,2020
909,2020-07-12,1878,RK602,5,12,7,July,2020
910,2020-07-12,1038,EB503,3,12,7,July,2020
911,2020-07-13,727,RK605,2,13,7,July,2020
912,2020-07-13,1159,EB502,3,13,7,July,2020
913,2020-07-13,397,TV807,4,13,7,July,2020
914,2020-07-13,1120,TV808,2,13,7,July,2020
915,2020-07-13,1370,RS705,2,13,7,July,2020
916,2020-07-13,430,TV802,3,13,7,July,2020
917,2020-07-14,1814,BP108,5,14,7,July,2020
918,2020-07-14,498,EB503,2,14,7,July,2020
919,2020-07-14,1406,DK204,2,14,7,July,2020
920,2020-07-14,950,EB507,4,14,7,July,2020
921,2020-07-14,1756,TV808,5,14,7,July,2020
922,2020-07-14,677,RK607,3,14,7,July,2020
923,2020-07-15,470,BP109,3,15,7,July,2020
924,2020-07-15,1209,TV812,4,15,7,July,2020
925,2020-07-15,2102,DK205,2,15,7,July,2020
926,2020-07-16,1357,BP108,6,16,7,July,2020
927,2020-07-16,1538,BP106,5,16,7,July,2020
928,2020-07-17,679,BP102,2,17,7,July,2020
929,2020-07-17,1171,EB503,4,17,7,July,2020
930,2020-07-18,935,BP108,5,18,7,July,2020
931,2020-07-18,1872,TV809,5,18,7,July,2020
932,2020-07-18,1665,TV802,3,18,7,July,2020
933,2020-07-18,614,TV813,3,18,7,July,2020
934,2020-07-18,1794,EB517,3,18,7,July,2020
935,2020-07-19,1139,TV810,2,19,7,July,2020
936,2020-07-19,98,BP104,6,19,7,July,2020
937,2020-07-19,1153,RK602,4,19,7,July,2020
938,2020-07-19,1809,RS702,3,19,7,July,2020
939,2020-07-19,1225,BP107,5,19,7,July,2020
940,2020-07-20,66,BP108,2,20,7,July,2020
941,2020-07-20,1259,TV808,3,20,7,July,2020
942,2020-07-20,406,DS301,3,20,7,July,2020
943,2020-07-20,648,EB507,4,20,7,July,2020
944,2020-07-20,184,TV804,4,20,7,July,2020
945,2020-07-21,820,EB504,3,21,7,July,2020
946,2020-07-21,654,DK201,5,21,7,July,2020
947,2020-07-21,1183,DS306,2,21,7,July,2020
948,2020-07-21,1121,RK603,4,21,7,July,2020
949,2020-07-21,652,EB505,2,21,7,July,2020
950,2020-07-21,1284,EB514,5,21,7,July,2020
951,2020-07-21,155,DK203,4,21,7,July,2020
952,2020-07-21,1202,TV802,4,21,7,July,2020
953,2020-07-21,222,RK603,3,21,7,July,2020
954,2020-07-22,1806,DS303,3,22,7,July,2020
955,2020-07-22,1840,DS303,4,22,7,July,2020
956,2020-07-22,1108,DS301,4,22,7,July,2020
957,2020-07-22,254,TV804,1,22,7,July,2020
958,2020-07-22,134,RK607,4,22,7,July,2020
959,2020-07-22,906,TV807,5,22,7,July,2020
960,2020-07-22,1226,EB503,3,22,7,July,2020
961,2020-07-22,863,RK606,6,22,7,July,2020
962,2020-07-23,2107,TV810,4,23,7,July,2020
963,2020-07-23,75,RS707,5,23,7,July,2020
964,2020-07-23,1651,DK201,2,23,7,July,2020
965,2020-07-23,1916,EB512,2,23,7,July,2020
966,2020-07-24,603,EB508,2,24,7,July,2020
967,2020-07-24,1184,TV808,3,24,7,July,2020
968,2020-07-25,575,BP110,5,25,7,July,2020
969,2020-07-26,2000,DS306,1,26,7,July,2020
970,2020-07-26,1672,DS305,5,26,7,July,2020
971,2020-07-26,576,DS302,6,26,7,July,2020
972,2020-07-26,1055,EB501,5,26,7,July,2020
973,2020-07-27,1303,TV802,1,27,7,July,2020
974,2020-07-27,27,BP105,5,27,7,July,2020
975,2020-07-28,881,RK605,4,28,7,July,2020
976,2020-07-28,1661,RS705,2,28,7,July,2020
977,2020-07-28,591,EB519,5,28,7,July,2020
978,2020-07-28,1353,EB513,3,28,7,July,2020
979,2020-07-29,1179,TV809,1,29,7,July,2020
980,2020-07-29,351,RS707,6,29,7,July,2020
981,2020-07-29,228,TV809,4,29,7,July,2020
982,2020-07-29,1060,BP109,5,29,7,July,2020
983,2020-07-29,10,BP110,4,29,7,July,2020
984,2020-07-29,674,TV809,3,29,7,July,2020
985,2020-07-29,1834,RK607,3,29,7,July,2020
986,2020-07-30,1411,DK208,5,30,7,July,2020
987,2020-07-30,914,RS703,5,30,7,July,2020
988,2020-07-30,499,BP109,2,30,7,July,2020
989,2020-07-30,1524,TV809,4,30,7,July,2020
990,2020-07-30,2110,DK201,4,30,7,July,2020
991,2020-07-30,673,DK207,3,30,7,July,2020
992,2020-07-31,382,TV806,2,31,7,July,2020
993,2020-07-31,437,DK205,4,31,7,July,2020
994,2020-07-31,483,RK607,3,31,7,July,2020
995,2020-07-31,575,RS704,5,31,7,July,2020
996,2020-08-01,1943,DS305,3,1,8,August,2020
997,2020-08-01,1310,BP107,2,1,8,August,2020
998,2020-08-02,1012,BP105,4,2,8,August,2020
999,2020-08-02,504,DK208,3,2,8,August,2020
1000,2020-08-03,1342,TV811,4,3,8,August,2020
1001,2020-08-03,1923,RK607,4,3,8,August,2020
1002,2020-08-03,1292,BP110,2,3,8,August,2020
1003,2020-08-03,1257,BP104,2,3,8,August,2020
1004,2020-08-03,1435,RK605,4,3,8,August,2020
1005,2020-08-03,1746,BP106,3,3,8,August,2020
1006,2020-08-03,1450,DK207,3,3,8,August,2020
1007,2020-08-03,1371,EB505,4,3,8,August,2020
1008,2020-08-03,695,DS307,5,3,8,August,2020
1009,2020-08-04,1461,EB519,6,4,8,August,2020
1010,2020-08-04,143,DK203,5,4,8,August,2020
1011,2020-08-04,720,EB517,4,4,8,August,2020
1012,2020-08-04,787,DK208,5,4,8,August,2020
1013,2020-08-04,1468,DK208,3,4,8,August,2020
1014,2020-08-05,728,DS304,4,5,8,August,2020
1015,2020-08-06,181,EB506,5,6,8,August,2020
1016,2020-08-06,931,RK603,2,6,8,August,2020
1017,2020-08-06,1786,RS707,1,6,8,August,2020
1018,2020-08-06,1851,EB513,4,6,8,August,2020
1019,2020-08-06,736,DK206,2,6,8,August,2020
1020,2020-08-06,1042,DS301,2,6,8,August,2020
1021,2020-08-07,1636,EB512,4,7,8,August,2020
1022,2020-08-07,2073,RS703,2,7,8,August,2020
1023,2020-08-07,274,RS706,5,7,8,August,2020
1024,2020-08-07,465,EB501,4,7,8,August,2020
1025,2020-08-08,1770,EB505,6,8,8,August,2020
1026,2020-08-08,1725,DS304,4,8,8,August,2020
1027,2020-08-08,169,BP102,5,8,8,August,2020
1028,2020-08-08,970,RS702,4,8,8,August,2020
1029,2020-08-08,1838,EB519,2,8,8,August,2020
1030,2020-08-09,1733,RS702,2,9,8,August,2020
1031,2020-08-09,1780,RS706,3,9,8,August,2020
1032,2020-08-09,1310,DS302,4,9,8,August,2020
1033,2020-08-09,1331,DK204,4,9,8,August,2020
1034,2020-08-09,1294,BP109,4,9,8,August,2020
1035,2020-08-10,1398,RK606,4,10,8,August,2020
1036,2020-08-10,1886,TV813,3,10,8,August,2020
1037,2020-08-10,1230,DK204,3,10,8,August,2020
1038,2020-08-10,154,TV804,3,10,8,August,2020
1039,2020-08-10,620,DK207,2,10,8,August,2020
1040,2020-08-11,1706,RK607,3,11,8,August,2020
1041,2020-08-11,929,EB518,4,11,8,August,2020
1042,2020-08-11,1230,TV806,4,11,8,August,2020
1043,2020-08-11,1058,DK202,4,11,8,August,2020
1044,2020-08-11,334,DS301,5,11,8,August,2020
1045,2020-08-12,500,EB504,2,12,8,August,2020
1046,2020-08-12,1293,RK602,2,12,8,August,2020
1047,2020-08-12,1951,EB506,2,12,8,August,2020
1048,2020-08-13,266,EB501,2,13,8,August,2020
